state_name,state_abbr,county_name,state_fips,county_fips,year,income,population,income_per_capita
Georgia,GA,Mitchell,13,205,2012,661033.0,23106.0,28609.0
Georgia,GA,Mitchell,13,205,2013,669312.0,23019.0,29077.0
Georgia,GA,Mitchell,13,205,2014,675855.0,22749.0,29709.0
Georgia,GA,Mitchell,13,205,2015,732535.0,22495.0,32564.0
Georgia,GA,Mitchell,13,205,2016,727815.0,22498.0,32350.0
Georgia,GA,Mitchell,13,205,2017,756148.0,22376.0,33793.0
Georgia,GA,Mitchell,13,205,2018,750078.0,22228.0,33745.0
Georgia,GA,Mitchell,13,205,2019,791604.0,21928.0,36100.0
Georgia,GA,Mitchell,13,205,2020,890814.0,21676.0,41097.0
Georgia,GA,Mitchell,13,205,2021,963378.0,21326.0,45174.0
Georgia,GA,Mitchell,13,205,2022,957938.0,21182.0,45224.0
Georgia,GA,Mitchell,13,205,2023,962723.0,20778.0,46334.0
Georgia,GA,Mitchell,13,205,2024,1020169.0,20329.0,50183.0
Georgia,GA,Monroe,13,207,1969,32747.0,11016.0,2973.0
Georgia,GA,Monroe,13,207,1970,35346.0,11158.0,3168.0
Georgia,GA,Monroe,13,207,1971,39759.0,12060.0,3297.0
Georgia,GA,Monroe,13,207,1972,45384.0,12593.0,3604.0
Georgia,GA,Monroe,13,207,1973,48544.0,12336.0,3935.0
Georgia,GA,Monroe,13,207,1974,52841.0,12699.0,4161.0
Georgia,GA,Monroe,13,207,1975,57951.0,12764.0,4540.0
Georgia,GA,Monroe,13,207,1976,64841.0,12933.0,5014.0
Georgia,GA,Monroe,13,207,1977,73656.0,13522.0,5447.0
Georgia,GA,Monroe,13,207,1978,85705.0,13698.0,6257.0
Georgia,GA,Monroe,13,207,1979,98796.0,14246.0,6935.0
Georgia,GA,Monroe,13,207,1980,116292.0,14682.0,7921.0
Georgia,GA,Monroe,13,207,1981,137170.0,14947.0,9177.0
Georgia,GA,Monroe,13,207,1982,144356.0,14865.0,9711.0
Georgia,GA,Monroe,13,207,1983,153866.0,14893.0,10331.0
Georgia,GA,Monroe,13,207,1984,171483.0,15144.0,11323.0
Georgia,GA,Monroe,13,207,1985,182725.0,15690.0,11646.0
Georgia,GA,Monroe,13,207,1986,200765.0,15892.0,12633.0
Georgia,GA,Monroe,13,207,1987,216107.0,16265.0,13287.0
Georgia,GA,Monroe,13,207,1988,230876.0,16455.0,14031.0
Georgia,GA,Monroe,13,207,1989,241709.0,16905.0,14298.0
Georgia,GA,Monroe,13,207,1990,254723.0,17209.0,14802.0
Georgia,GA,Monroe,13,207,1991,271466.0,17716.0,15323.0
Georgia,GA,Monroe,13,207,1992,294022.0,18151.0,16199.0
Georgia,GA,Monroe,13,207,1993,320856.0,18666.0,17189.0
Georgia,GA,Monroe,13,207,1994,347244.0,19122.0,18159.0
Georgia,GA,Monroe,13,207,1995,376024.0,19649.0,19137.0
Georgia,GA,Monroe,13,207,1996,404384.0,20097.0,20122.0
Georgia,GA,Monroe,13,207,1997,429643.0,20431.0,21029.0
Georgia,GA,Monroe,13,207,1998,485555.0,20831.0,23309.0
Georgia,GA,Monroe,13,207,1999,502504.0,21430.0,23449.0
Georgia,GA,Monroe,13,207,2000,535942.0,21824.0,24557.0
Georgia,GA,Monroe,13,207,2001,563276.0,22092.0,25497.0
Georgia,GA,Monroe,13,207,2002,575066.0,22767.0,25259.0
Georgia,GA,Monroe,13,207,2003,595166.0,23499.0,25327.0
Georgia,GA,Monroe,13,207,2004,664062.0,23648.0,28081.0
Georgia,GA,Monroe,13,207,2005,704067.0,24080.0,29239.0
Georgia,GA,Monroe,13,207,2006,747745.0,24924.0,30001.0
Georgia,GA,Monroe,13,207,2007,794697.0,25726.0,30891.0
Georgia,GA,Monroe,13,207,2008,866836.0,25969.0,33380.0
Georgia,GA,Monroe,13,207,2009,868111.0,26233.0,33092.0
Georgia,GA,Monroe,13,207,2010,878060.0,26134.0,33598.0
Georgia,GA,Monroe,13,207,2011,957847.0,26303.0,36416.0
Georgia,GA,Monroe,13,207,2012,962335.0,26340.0,36535.0
Georgia,GA,Monroe,13,207,2013,984829.0,26590.0,37038.0
Georgia,GA,Monroe,13,207,2014,1038993.0,26644.0,38995.0
Georgia,GA,Monroe,13,207,2015,1094916.0,26692.0,41020.0
Georgia,GA,Monroe,13,207,2016,1115039.0,26891.0,41465.0
Georgia,GA,Monroe,13,207,2017,1163904.0,27165.0,42846.0
Georgia,GA,Monroe,13,207,2018,1224840.0,27537.0,44480.0
Georgia,GA,Monroe,13,207,2019,1279582.0,27692.0,46208.0
Georgia,GA,Monroe,13,207,2020,1357510.0,28059.0,48381.0
Georgia,GA,Monroe,13,207,2021,1551530.0,28752.0,53963.0
Georgia,GA,Monroe,13,207,2022,1615195.0,29455.0,54836.0
Georgia,GA,Monroe,13,207,2023,1726242.0,30616.0,56384.0
Georgia,GA,Monroe,13,207,2024,1857489.0,31437.0,59086.0
Georgia,GA,Montgomery,13,209,1969,14172.0,6359.0,2229.0
Georgia,GA,Montgomery,13,209,1970,16378.0,6063.0,2701.0
Georgia,GA,Montgomery,13,209,1971,18518.0,6058.0,3057.0
Georgia,GA,Montgomery,13,209,1972,21406.0,6069.0,3527.0
Georgia,GA,Montgomery,13,209,1973,25820.0,6381.0,4046.0
Georgia,GA,Montgomery,13,209,1974,27689.0,6737.0,4110.0
Georgia,GA,Montgomery,13,209,1975,29247.0,6811.0,4294.0
Georgia,GA,Montgomery,13,209,1976,31662.0,6946.0,4558.0
Georgia,GA,Montgomery,13,209,1977,30573.0,7104.0,4304.0
Georgia,GA,Montgomery,13,209,1978,36629.0,7201.0,5087.0
Georgia,GA,Montgomery,13,209,1979,43623.0,7169.0,6085.0
Georgia,GA,Montgomery,13,209,1980,43594.0,7016.0,6214.0
Georgia,GA,Montgomery,13,209,1981,49546.0,7026.0,7052.0
Georgia,GA,Montgomery,13,209,1982,55350.0,7011.0,7895.0
Georgia,GA,Montgomery,13,209,1983,57918.0,7154.0,8096.0
Georgia,GA,Montgomery,13,209,1984,64297.0,7262.0,8854.0
Georgia,GA,Montgomery,13,209,1985,67113.0,7310.0,9181.0
Georgia,GA,Montgomery,13,209,1986,69458.0,7305.0,9508.0
Georgia,GA,Montgomery,13,209,1987,74058.0,7282.0,10170.0
Georgia,GA,Montgomery,13,209,1988,79052.0,7249.0,10905.0
Georgia,GA,Montgomery,13,209,1989,86938.0,7134.0,12186.0
Georgia,GA,Montgomery,13,209,1990,94941.0,7403.0,12825.0
Georgia,GA,Montgomery,13,209,1991,100105.0,7489.0,13367.0
Georgia,GA,Montgomery,13,209,1992,104599.0,7594.0,13774.0
Georgia,GA,Montgomery,13,209,1993,105875.0,7729.0,13698.0
Georgia,GA,Montgomery,13,209,1994,113288.0,7822.0,14483.0
Georgia,GA,Montgomery,13,209,1995,117213.0,7804.0,15020.0
Georgia,GA,Montgomery,13,209,1996,125235.0,7885.0,15883.0
Georgia,GA,Montgomery,13,209,1997,130223.0,8028.0,16221.0
Georgia,GA,Montgomery,13,209,1998,137191.0,8022.0,17102.0
Georgia,GA,Montgomery,13,209,1999,144878.0,8215.0,17636.0
Georgia,GA,Montgomery,13,209,2000,152935.0,8234.0,18574.0
Georgia,GA,Montgomery,13,209,2001,159217.0,8505.0,18720.0
Georgia,GA,Montgomery,13,209,2002,166376.0,8532.0,19500.0
Georgia,GA,Montgomery,13,209,2003,177418.0,8805.0,20150.0
Georgia,GA,Montgomery,13,209,2004,185854.0,9040.0,20559.0
Georgia,GA,Montgomery,13,209,2005,191519.0,8997.0,21287.0
Georgia,GA,Montgomery,13,209,2006,200921.0,9165.0,21923.0
Georgia,GA,Montgomery,13,209,2007,211081.0,9175.0,23006.0
Georgia,GA,Montgomery,13,209,2008,217963.0,9100.0,23952.0
Georgia,GA,Montgomery,13,209,2009,221472.0,9136.0,24242.0
Georgia,GA,Montgomery,13,209,2010,227724.0,9128.0,24948.0
Georgia,GA,Montgomery,13,209,2011,229189.0,8971.0,25548.0
Georgia,GA,Montgomery,13,209,2012,231368.0,8783.0,26343.0
Georgia,GA,Montgomery,13,209,2013,233506.0,8810.0,26505.0
Georgia,GA,Montgomery,13,209,2014,235852.0,8790.0,26832.0
Georgia,GA,Montgomery,13,209,2015,254337.0,8706.0,29214.0
Georgia,GA,Montgomery,13,209,2016,260508.0,8718.0,29882.0
Georgia,GA,Montgomery,13,209,2017,261730.0,8710.0,30049.0
Georgia,GA,Montgomery,13,209,2018,265405.0,8791.0,30191.0
Georgia,GA,Montgomery,13,209,2019,271061.0,8738.0,31021.0
Georgia,GA,Montgomery,13,209,2020,299727.0,8569.0,34978.0
Georgia,GA,Montgomery,13,209,2021,334600.0,8640.0,38727.0
Georgia,GA,Montgomery,13,209,2022,317104.0,8656.0,36634.0
Georgia,GA,Montgomery,13,209,2023,333921.0,8767.0,38088.0
Georgia,GA,Montgomery,13,209,2024,348001.0,8566.0,40626.0
Georgia,GA,Morgan,13,211,1969,25344.0,9885.0,2564.0
Georgia,GA,Morgan,13,211,1970,28033.0,9948.0,2818.0
Georgia,GA,Morgan,13,211,1971,32650.0,10267.0,3180.0
Georgia,GA,Morgan,13,211,1972,37351.0,10407.0,3589.0
Georgia,GA,Morgan,13,211,1973,44070.0,10874.0,4053.0
Georgia,GA,Morgan,13,211,1974,45928.0,11048.0,4157.0
Georgia,GA,Morgan,13,211,1975,49132.0,11106.0,4424.0
Georgia,GA,Morgan,13,211,1976,55813.0,11191.0,4987.0
Georgia,GA,Morgan,13,211,1977,59964.0,10924.0,5489.0
Georgia,GA,Morgan,13,211,1978,68505.0,10930.0,6268.0
Georgia,GA,Morgan,13,211,1979,77140.0,11211.0,6881.0
Georgia,GA,Morgan,13,211,1980,87359.0,11638.0,7506.0
Georgia,GA,Morgan,13,211,1981,99697.0,11880.0,8392.0
Georgia,GA,Morgan,13,211,1982,107698.0,11995.0,8979.0
Georgia,GA,Morgan,13,211,1983,116404.0,12050.0,9660.0
Georgia,GA,Morgan,13,211,1984,132623.0,12153.0,10913.0
Georgia,GA,Morgan,13,211,1985,139055.0,12250.0,11351.0
Georgia,GA,Morgan,13,211,1986,151810.0,12363.0,12279.0
Georgia,GA,Morgan,13,211,1987,157862.0,12595.0,12534.0
Georgia,GA,Morgan,13,211,1988,170872.0,12744.0,13408.0
Georgia,GA,Morgan,13,211,1989,189590.0,12823.0,14785.0
Georgia,GA,Morgan,13,211,1990,201623.0,12943.0,15578.0
Georgia,GA,Morgan,13,211,1991,211491.0,13061.0,16193.0
Georgia,GA,Morgan,13,211,1992,229217.0,13241.0,17311.0
Georgia,GA,Morgan,13,211,1993,245587.0,13534.0,18146.0
Georgia,GA,Morgan,13,211,1994,270843.0,13662.0,19825.0
Georgia,GA,Morgan,13,211,1995,282553.0,13952.0,20252.0
Georgia,GA,Morgan,13,211,1996,308268.0,14089.0,21880.0
Georgia,GA,Morgan,13,211,1997,323991.0,14430.0,22453.0
Georgia,GA,Morgan,13,211,1998,355740.0,14976.0,23754.0
Georgia,GA,Morgan,13,211,1999,388464.0,15274.0,25433.0
Georgia,GA,Morgan,13,211,2000,412087.0,15531.0,26533.0
Georgia,GA,Morgan,13,211,2001,442252.0,15951.0,27726.0
Georgia,GA,Morgan,13,211,2002,456211.0,16244.0,28085.0
Georgia,GA,Morgan,13,211,2003,471021.0,16397.0,28726.0
Georgia,GA,Morgan,13,211,2004,508103.0,16604.0,30601.0
Georgia,GA,Morgan,13,211,2005,538088.0,16925.0,31792.0
Georgia,GA,Morgan,13,211,2006,568800.0,17316.0,32848.0
Georgia,GA,Morgan,13,211,2007,614788.0,17648.0,34836.0
Georgia,GA,Morgan,13,211,2008,632041.0,17958.0,35196.0
Georgia,GA,Morgan,13,211,2009,634420.0,17921.0,35401.0
Georgia,GA,Morgan,13,211,2010,601738.0,17911.0,33596.0
Georgia,GA,Morgan,13,211,2011,636985.0,17976.0,35435.0
Georgia,GA,Morgan,13,211,2012,670966.0,17932.0,37417.0
Georgia,GA,Morgan,13,211,2013,671491.0,17862.0,37593.0
Georgia,GA,Morgan,13,211,2014,728518.0,18130.0,40183.0
Georgia,GA,Morgan,13,211,2015,778177.0,18239.0,42666.0
Georgia,GA,Morgan,13,211,2016,810460.0,18445.0,43939.0
Georgia,GA,Morgan,13,211,2017,887391.0,18778.0,47257.0
Georgia,GA,Morgan,13,211,2018,947354.0,19267.0,49170.0
Georgia,GA,Morgan,13,211,2019,1003916.0,19754.0,50821.0
Georgia,GA,Morgan,13,211,2020,1082604.0,20206.0,53578.0
Georgia,GA,Morgan,13,211,2021,1254894.0,20660.0,60740.0
Georgia,GA,Morgan,13,211,2022,1295651.0,21048.0,61557.0
Georgia,GA,Morgan,13,211,2023,1364173.0,21537.0,63341.0
Georgia,GA,Morgan,13,211,2024,1480147.0,21940.0,67463.0
Georgia,GA,Murray,13,213,1969,34307.0,12496.0,2745.0
Georgia,GA,Murray,13,213,1970,36598.0,13095.0,2795.0
Georgia,GA,Murray,13,213,1971,43107.0,13725.0,3141.0
Georgia,GA,Murray,13,213,1972,51535.0,14453.0,3566.0
Georgia,GA,Murray,13,213,1973,62149.0,15747.0,3947.0
Georgia,GA,Murray,13,213,1974,65683.0,16692.0,3935.0
Georgia,GA,Murray,13,213,1975,72446.0,16876.0,4293.0
Georgia,GA,Murray,13,213,1976,82569.0,17304.0,4772.0
Georgia,GA,Murray,13,213,1977,92294.0,17941.0,5144.0
Georgia,GA,Murray,13,213,1978,106542.0,18560.0,5740.0
Georgia,GA,Murray,13,213,1979,121415.0,19150.0,6340.0
Georgia,GA,Murray,13,213,1980,129739.0,19787.0,6557.0
Georgia,GA,Murray,13,213,1981,144606.0,20161.0,7173.0
Georgia,GA,Murray,13,213,1982,151275.0,20856.0,7253.0
Georgia,GA,Murray,13,213,1983,175938.0,21131.0,8326.0
Georgia,GA,Murray,13,213,1984,201223.0,21621.0,9307.0
Georgia,GA,Murray,13,213,1985,219810.0,22188.0,9907.0
Georgia,GA,Murray,13,213,1986,245564.0,22905.0,10721.0
Georgia,GA,Murray,13,213,1987,272401.0,23780.0,11455.0
Georgia,GA,Murray,13,213,1988,298042.0,24674.0,12079.0
Georgia,GA,Murray,13,213,1989,322013.0,25629.0,12564.0
Georgia,GA,Murray,13,213,1990,339991.0,26344.0,12906.0
Georgia,GA,Murray,13,213,1991,357157.0,27257.0,13103.0
Georgia,GA,Murray,13,213,1992,401352.0,27989.0,14340.0
Georgia,GA,Murray,13,213,1993,436615.0,28681.0,15223.0
Georgia,GA,Murray,13,213,1994,478749.0,29497.0,16230.0
Georgia,GA,Murray,13,213,1995,509454.0,30649.0,16622.0
Georgia,GA,Murray,13,213,1996,553118.0,31733.0,17430.0
Georgia,GA,Murray,13,213,1997,586315.0,32993.0,17771.0
Georgia,GA,Murray,13,213,1998,627666.0,34041.0,18439.0
Georgia,GA,Murray,13,213,1999,675285.0,35495.0,19025.0
Georgia,GA,Murray,13,213,2000,739664.0,36737.0,20134.0
Georgia,GA,Murray,13,213,2001,771040.0,37683.0,20461.0
Georgia,GA,Murray,13,213,2002,790929.0,38167.0,20723.0
Georgia,GA,Murray,13,213,2003,814926.0,38998.0,20897.0
Georgia,GA,Murray,13,213,2004,851241.0,39465.0,21570.0
Georgia,GA,Murray,13,213,2005,879500.0,39723.0,22141.0
Georgia,GA,Murray,13,213,2006,892851.0,40173.0,22225.0
Georgia,GA,Murray,13,213,2007,917009.0,40138.0,22846.0
Georgia,GA,Murray,13,213,2008,934373.0,39869.0,23436.0
Georgia,GA,Murray,13,213,2009,896858.0,39888.0,22484.0
Georgia,GA,Murray,13,213,2010,926229.0,39530.0,23431.0
Georgia,GA,Murray,13,213,2011,946816.0,39357.0,24057.0
Georgia,GA,Murray,13,213,2012,970621.0,39301.0,24697.0
Georgia,GA,Murray,13,213,2013,999926.0,39159.0,25535.0
Georgia,GA,Murray,13,213,2014,1045261.0,39194.0,26669.0
Georgia,GA,Murray,13,213,2015,1083918.0,39403.0,27509.0
Georgia,GA,Murray,13,213,2016,1106603.0,39295.0,28161.0
Georgia,GA,Murray,13,213,2017,1165507.0,39730.0,29336.0
Georgia,GA,Murray,13,213,2018,1206786.0,39801.0,30320.0
Georgia,GA,Murray,13,213,2019,1246420.0,39957.0,31194.0
Georgia,GA,Murray,13,213,2020,1346285.0,40012.0,33647.0
Georgia,GA,Murray,13,213,2021,1495080.0,39976.0,37399.0
Georgia,GA,Murray,13,213,2022,1544977.0,40432.0,38212.0
Georgia,GA,Murray,13,213,2023,1596644.0,41072.0,38874.0
Georgia,GA,Murray,13,213,2024,1700926.0,41316.0,41169.0
Georgia,GA,Muscogee,13,215,1969,667603.0,162886.0,4099.0
Georgia,GA,Muscogee,13,215,1970,688523.0,167925.0,4100.0
Georgia,GA,Muscogee,13,215,1971,732490.0,170666.0,4292.0
Georgia,GA,Muscogee,13,215,1972,771623.0,169121.0,4563.0
Georgia,GA,Muscogee,13,215,1973,830559.0,158366.0,5245.0
Georgia,GA,Muscogee,13,215,1974,905247.0,163421.0,5539.0
Georgia,GA,Muscogee,13,215,1975,971883.0,165825.0,5861.0
Georgia,GA,Muscogee,13,215,1976,1058332.0,168448.0,6283.0
Georgia,GA,Muscogee,13,215,1977,1146833.0,168793.0,6794.0
Georgia,GA,Muscogee,13,215,1978,1257039.0,169222.0,7428.0
Georgia,GA,Muscogee,13,215,1979,1334391.0,169893.0,7854.0
Georgia,GA,Muscogee,13,215,1980,1442714.0,170558.0,8459.0
Georgia,GA,Muscogee,13,215,1981,1617745.0,172032.0,9404.0
Georgia,GA,Muscogee,13,215,1982,1778836.0,174633.0,10186.0
Georgia,GA,Muscogee,13,215,1983,1890222.0,174223.0,10849.0
Georgia,GA,Muscogee,13,215,1984,2090931.0,175088.0,11942.0
Georgia,GA,Muscogee,13,215,1985,2249274.0,176442.0,12748.0
Georgia,GA,Muscogee,13,215,1986,2419221.0,178081.0,13585.0
Georgia,GA,Muscogee,13,215,1987,2558458.0,179219.0,14276.0
Georgia,GA,Muscogee,13,215,1988,2747708.0,177723.0,15461.0
Georgia,GA,Muscogee,13,215,1989,2849114.0,178198.0,15988.0
Georgia,GA,Muscogee,13,215,1990,3096412.0,179824.0,17219.0
Georgia,GA,Muscogee,13,215,1991,3247439.0,180114.0,18030.0
Georgia,GA,Muscogee,13,215,1992,3509000.0,186753.0,18790.0
Georgia,GA,Muscogee,13,215,1993,3593030.0,187153.0,19198.0
Georgia,GA,Muscogee,13,215,1994,3746992.0,188259.0,19903.0
Georgia,GA,Muscogee,13,215,1995,3868540.0,186125.0,20785.0
Georgia,GA,Muscogee,13,215,1996,3986841.0,185005.0,21550.0
Georgia,GA,Muscogee,13,215,1997,4208977.0,185808.0,22652.0
Georgia,GA,Muscogee,13,215,1998,4553500.0,185756.0,24513.0
Georgia,GA,Muscogee,13,215,1999,4729828.0,185734.0,25466.0
Georgia,GA,Muscogee,13,215,2000,4964642.0,186478.0,26623.0
Georgia,GA,Muscogee,13,215,2001,5210491.0,186375.0,27957.0
Georgia,GA,Muscogee,13,215,2002,5446011.0,185139.0,29416.0
Georgia,GA,Muscogee,13,215,2003,5578360.0,180838.0,30847.0
Georgia,GA,Muscogee,13,215,2004,5783367.0,185057.0,31252.0
Georgia,GA,Muscogee,13,215,2005,6047836.0,186543.0,32421.0
Georgia,GA,Muscogee,13,215,2006,6317053.0,189464.0,33342.0
Georgia,GA,Muscogee,13,215,2007,6386751.0,184704.0,34578.0
Georgia,GA,Muscogee,13,215,2008,6488577.0,184763.0,35118.0
Georgia,GA,Muscogee,13,215,2009,6331505.0,188796.0,33536.0
Georgia,GA,Muscogee,13,215,2010,6657129.0,191383.0,34784.0
Georgia,GA,Muscogee,13,215,2011,7201374.0,196648.0,36621.0
Georgia,GA,Muscogee,13,215,2012,7334014.0,201434.0,36409.0
Georgia,GA,Muscogee,13,215,2013,7236491.0,206773.0,34997.0
Georgia,GA,Muscogee,13,215,2014,7414798.0,205196.0,36135.0
Georgia,GA,Muscogee,13,215,2015,7767188.0,204422.0,37996.0
Georgia,GA,Muscogee,13,215,2016,7858982.0,202900.0,38733.0
Georgia,GA,Muscogee,13,215,2017,8046095.0,201450.0,39941.0
Georgia,GA,Muscogee,13,215,2018,8321850.0,203001.0,40994.0
Georgia,GA,Muscogee,13,215,2019,8517130.0,205759.0,41394.0
Georgia,GA,Muscogee,13,215,2020,9138876.0,207015.0,44146.0
Georgia,GA,Muscogee,13,215,2021,9831954.0,205094.0,47939.0
Georgia,GA,Muscogee,13,215,2022,10024631.0,202658.0,49466.0
Georgia,GA,Muscogee,13,215,2023,10647670.0,201959.0,52722.0
Georgia,GA,Muscogee,13,215,2024,11205009.0,201830.0,55517.0
Georgia,GA,Newton,13,217,1969,74678.0,25824.0,2892.0
Georgia,GA,Newton,13,217,1970,82150.0,26479.0,3102.0
Georgia,GA,Newton,13,217,1971,89228.0,27417.0,3254.0
Georgia,GA,Newton,13,217,1972,102217.0,28165.0,3629.0
Georgia,GA,Newton,13,217,1973,118030.0,31361.0,3764.0
Georgia,GA,Newton,13,217,1974,134563.0,32400.0,4153.0
Georgia,GA,Newton,13,217,1975,140652.0,32355.0,4347.0
Georgia,GA,Newton,13,217,1976,159539.0,33183.0,4808.0
Georgia,GA,Newton,13,217,1977,179027.0,33675.0,5316.0
Georgia,GA,Newton,13,217,1978,207096.0,33847.0,6119.0
Georgia,GA,Newton,13,217,1979,234896.0,34127.0,6883.0
Georgia,GA,Newton,13,217,1980,272559.0,34974.0,7793.0
Georgia,GA,Newton,13,217,1981,303144.0,36139.0,8388.0
Georgia,GA,Newton,13,217,1982,324588.0,36771.0,8827.0
Georgia,GA,Newton,13,217,1983,359257.0,37078.0,9689.0
Georgia,GA,Newton,13,217,1984,400794.0,37586.0,10663.0
Georgia,GA,Newton,13,217,1985,444261.0,38267.0,11610.0
Georgia,GA,Newton,13,217,1986,479279.0,38789.0,12356.0
Georgia,GA,Newton,13,217,1987,503787.0,39694.0,12692.0
Georgia,GA,Newton,13,217,1988,541554.0,40595.0,13340.0
Georgia,GA,Newton,13,217,1989,578876.0,41243.0,14036.0
Georgia,GA,Newton,13,217,1990,618701.0,42045.0,14715.0
Georgia,GA,Newton,13,217,1991,645299.0,43472.0,14844.0
Georgia,GA,Newton,13,217,1992,704500.0,44447.0,15850.0
Georgia,GA,Newton,13,217,1993,768777.0,46067.0,16688.0
Georgia,GA,Newton,13,217,1994,847606.0,47942.0,17680.0
Georgia,GA,Newton,13,217,1995,935772.0,50004.0,18714.0
Georgia,GA,Newton,13,217,1996,1040422.0,52158.0,19948.0
Georgia,GA,Newton,13,217,1997,1080197.0,54495.0,19822.0
Georgia,GA,Newton,13,217,1998,1209318.0,56994.0,21218.0
Georgia,GA,Newton,13,217,1999,1332047.0,59506.0,22385.0
Georgia,GA,Newton,13,217,2000,1500710.0,62768.0,23909.0
Georgia,GA,Newton,13,217,2001,1630317.0,66823.0,24398.0
Georgia,GA,Newton,13,217,2002,1729960.0,71102.0,24331.0
Georgia,GA,Newton,13,217,2003,1855604.0,75610.0,24542.0
Georgia,GA,Newton,13,217,2004,2020494.0,80603.0,25067.0
Georgia,GA,Newton,13,217,2005,2203115.0,85647.0,25723.0
Georgia,GA,Newton,13,217,2006,2397501.0,90647.0,26449.0
Georgia,GA,Newton,13,217,2007,2576883.0,95699.0,26927.0
Georgia,GA,Newton,13,217,2008,2710825.0,98240.0,27594.0
Georgia,GA,Newton,13,217,2009,2663187.0,99494.0,26767.0
Georgia,GA,Newton,13,217,2010,2669585.0,100115.0,26665.0
Georgia,GA,Newton,13,217,2011,2806782.0,100382.0,27961.0
Georgia,GA,Newton,13,217,2012,2853358.0,100849.0,28293.0
Georgia,GA,Newton,13,217,2013,2968720.0,101891.0,29136.0
Georgia,GA,Newton,13,217,2014,3077231.0,103250.0,29804.0
Georgia,GA,Newton,13,217,2015,3264722.0,104648.0,31197.0
Georgia,GA,Newton,13,217,2016,3395329.0,106206.0,31969.0
Georgia,GA,Newton,13,217,2017,3528002.0,107528.0,32810.0
Georgia,GA,Newton,13,217,2018,3709300.0,109128.0,33990.0
Georgia,GA,Newton,13,217,2019,3897378.0,111415.0,34981.0
Georgia,GA,Newton,13,217,2020,4355785.0,112897.0,38582.0
Georgia,GA,Newton,13,217,2021,4860799.0,115356.0,42137.0
Georgia,GA,Newton,13,217,2022,4959184.0,117970.0,42038.0
Georgia,GA,Newton,13,217,2023,5314946.0,120529.0,44097.0
Georgia,GA,Newton,13,217,2024,5727906.0,124010.0,46189.0
Georgia,GA,Oconee,13,219,1969,21238.0,7848.0,2706.0
Georgia,GA,Oconee,13,219,1970,22090.0,7935.0,2784.0
Georgia,GA,Oconee,13,219,1971,24754.0,8141.0,3041.0
Georgia,GA,Oconee,13,219,1972,29317.0,8715.0,3364.0
Georgia,GA,Oconee,13,219,1973,35440.0,9128.0,3883.0
Georgia,GA,Oconee,13,219,1974,42050.0,9519.0,4417.0
Georgia,GA,Oconee,13,219,1975,48407.0,9927.0,4876.0
Georgia,GA,Oconee,13,219,1976,56572.0,10243.0,5523.0
Georgia,GA,Oconee,13,219,1977,66158.0,10858.0,6093.0
Georgia,GA,Oconee,13,219,1978,80520.0,11437.0,7040.0
Georgia,GA,Oconee,13,219,1979,94507.0,11974.0,7893.0
Georgia,GA,Oconee,13,219,1980,104999.0,12525.0,8383.0
Georgia,GA,Oconee,13,219,1981,124291.0,12895.0,9639.0
Georgia,GA,Oconee,13,219,1982,139161.0,13282.0,10477.0
Georgia,GA,Oconee,13,219,1983,159782.0,13763.0,11610.0
Georgia,GA,Oconee,13,219,1984,183902.0,14336.0,12828.0
Georgia,GA,Oconee,13,219,1985,201688.0,14609.0,13806.0
Georgia,GA,Oconee,13,219,1986,230339.0,15010.0,15346.0
Georgia,GA,Oconee,13,219,1987,248218.0,15673.0,15837.0
Georgia,GA,Oconee,13,219,1988,280332.0,16284.0,17215.0
Georgia,GA,Oconee,13,219,1989,315568.0,17043.0,18516.0
Georgia,GA,Oconee,13,219,1990,341261.0,17820.0,19150.0
Georgia,GA,Oconee,13,219,1991,363742.0,18422.0,19745.0
Georgia,GA,Oconee,13,219,1992,388509.0,18907.0,20548.0
Georgia,GA,Oconee,13,219,1993,435229.0,19650.0,22149.0
Georgia,GA,Oconee,13,219,1994,493372.0,20694.0,23841.0
Georgia,GA,Oconee,13,219,1995,550114.0,21819.0,25213.0
Georgia,GA,Oconee,13,219,1996,594068.0,23104.0,25713.0
Georgia,GA,Oconee,13,219,1997,632881.0,24061.0,26303.0
Georgia,GA,Oconee,13,219,1998,696121.0,24706.0,28176.0
Georgia,GA,Oconee,13,219,1999,732816.0,25637.0,28584.0
Georgia,GA,Oconee,13,219,2000,788160.0,25874.0,30461.0
Georgia,GA,Oconee,13,219,2001,842992.0,26135.0,32255.0
Georgia,GA,Oconee,13,219,2002,845110.0,26501.0,31890.0
Georgia,GA,Oconee,13,219,2003,885260.0,27334.0,32387.0
Georgia,GA,Oconee,13,219,2004,989770.0,27904.0,35471.0
Georgia,GA,Oconee,13,219,2005,1128333.0,28616.0,39430.0
Georgia,GA,Oconee,13,219,2006,1248641.0,29720.0,42013.0
Georgia,GA,Oconee,13,219,2007,1386723.0,30755.0,45089.0
Georgia,GA,Oconee,13,219,2008,1470283.0,31697.0,46386.0
Georgia,GA,Oconee,13,219,2009,1461038.0,32386.0,45113.0
Georgia,GA,Oconee,13,219,2010,1491036.0,32957.0,45242.0
Georgia,GA,Oconee,13,219,2011,1550900.0,33379.0,46463.0
Georgia,GA,Oconee,13,219,2012,1694542.0,33718.0,50256.0
Georgia,GA,Oconee,13,219,2013,1703697.0,34370.0,49569.0
Georgia,GA,Oconee,13,219,2014,1908217.0,35451.0,53827.0
