state_name,county_name,state_fips,county_fips,year,unemployment_rate
Alabama,Autauga,01,001,1990,6.5
Alabama,Autauga,01,001,1991,6.7
Alabama,Autauga,01,001,1992,6.5
Alabama,Autauga,01,001,1993,5.9
Alabama,Autauga,01,001,1994,5
Alabama,Autauga,01,001,1995,5.6
Alabama,Autauga,01,001,1996,3.9
Alabama,Autauga,01,001,1997,3.9
Alabama,Autauga,01,001,1998,3.2
Alabama,Autauga,01,001,1999,3.8
Alabama,Autauga,01,001,2000,4.1
Alabama,Autauga,01,001,2001,4.1
Alabama,Autauga,01,001,2002,4.8
Alabama,Autauga,01,001,2003,5
Alabama,Autauga,01,001,2004,4.7
Alabama,Autauga,01,001,2005,3.8
Alabama,Autauga,01,001,2006,3.3
Alabama,Autauga,01,001,2007,3.4
Alabama,Autauga,01,001,2008,5.4
Alabama,Autauga,01,001,2009,8.6
Alabama,Autauga,01,001,2010,8.8
Alabama,Autauga,01,001,2011,8.3
Alabama,Autauga,01,001,2012,7.1
Alabama,Autauga,01,001,2013,6.3
Alabama,Autauga,01,001,2014,5.8
Alabama,Autauga,01,001,2015,5.2
Alabama,Autauga,01,001,2016,5.1
Alabama,Autauga,01,001,2017,4
Alabama,Autauga,01,001,2018,3.6
Alabama,Autauga,01,001,2019,2.9
Alabama,Autauga,01,001,2020,5.3
Alabama,Autauga,01,001,2021,2.7
Alabama,Autauga,01,001,2022,2.2
Alabama,Autauga,01,001,2023,2.1
Alabama,Autauga,01,001,2024,2.7
Alabama,Baldwin,01,003,1990,5.3
Alabama,Baldwin,01,003,1991,5.5
Alabama,Baldwin,01,003,1992,6.2
Alabama,Baldwin,01,003,1993,6
Alabama,Baldwin,01,003,1994,4.8
Alabama,Baldwin,01,003,1995,4.7
Alabama,Baldwin,01,003,1996,4.4
Alabama,Baldwin,01,003,1997,3.5
Alabama,Baldwin,01,003,1998,2.8
Alabama,Baldwin,01,003,1999,3.3
Alabama,Baldwin,01,003,2000,3.7
Alabama,Baldwin,01,003,2001,4.3
Alabama,Baldwin,01,003,2002,5
Alabama,Baldwin,01,003,2003,4.9
Alabama,Baldwin,01,003,2004,5.1
Alabama,Baldwin,01,003,2005,4
Alabama,Baldwin,01,003,2006,3.2
Alabama,Baldwin,01,003,2007,3.2
Alabama,Baldwin,01,003,2008,4.8
Alabama,Baldwin,01,003,2009,8.6
Alabama,Baldwin,01,003,2010,9.9
Alabama,Baldwin,01,003,2011,8.9
Alabama,Baldwin,01,003,2012,7.7
Alabama,Baldwin,01,003,2013,6.8
Alabama,Baldwin,01,003,2014,6.1
Alabama,Baldwin,01,003,2015,5.5
Alabama,Baldwin,01,003,2016,4.9
Alabama,Baldwin,01,003,2017,3.8
Alabama,Baldwin,01,003,2018,3.3
Alabama,Baldwin,01,003,2019,2.7
Alabama,Baldwin,01,003,2020,5.7
Alabama,Baldwin,01,003,2021,2.7
Alabama,Baldwin,01,003,2022,2.2
Alabama,Baldwin,01,003,2023,2.2
Alabama,Baldwin,01,003,2024,2.7
Alabama,Barbour,01,005,1990,7.9
Alabama,Barbour,01,005,1991,8.700000000000001
Alabama,Barbour,01,005,1992,10.7
Alabama,Barbour,01,005,1993,10
Alabama,Barbour,01,005,1994,6.4
Alabama,Barbour,01,005,1995,8.200000000000001
Alabama,Barbour,01,005,1996,9.5
Alabama,Barbour,01,005,1997,7.3
Alabama,Barbour,01,005,1998,5
Alabama,Barbour,01,005,1999,4.8
Alabama,Barbour,01,005,2000,5.6
Alabama,Barbour,01,005,2001,7.5
Alabama,Barbour,01,005,2002,7.7
Alabama,Barbour,01,005,2003,7
Alabama,Barbour,01,005,2004,7.1
Alabama,Barbour,01,005,2005,5.8
Alabama,Barbour,01,005,2006,5.7
Alabama,Barbour,01,005,2007,6.4
Alabama,Barbour,01,005,2008,9.200000000000001
Alabama,Barbour,01,005,2009,12.7
Alabama,Barbour,01,005,2010,12.1
Alabama,Barbour,01,005,2011,11.4
Alabama,Barbour,01,005,2012,11.8
Alabama,Barbour,01,005,2013,10.4
Alabama,Barbour,01,005,2014,10.5
Alabama,Barbour,01,005,2015,8.9
Alabama,Barbour,01,005,2016,7.5
Alabama,Barbour,01,005,2017,5.4
Alabama,Barbour,01,005,2018,4.7
Alabama,Barbour,01,005,2019,3.7
Alabama,Barbour,01,005,2020,7
Alabama,Barbour,01,005,2021,5.1
Alabama,Barbour,01,005,2022,3.6
Alabama,Barbour,01,005,2023,4
Alabama,Barbour,01,005,2024,4.3
Alabama,Bibb,01,007,1990,9.200000000000001
Alabama,Bibb,01,007,1991,11.7
Alabama,Bibb,01,007,1992,11
Alabama,Bibb,01,007,1993,11.5
Alabama,Bibb,01,007,1994,7.7
Alabama,Bibb,01,007,1995,6.5
Alabama,Bibb,01,007,1996,7.1
Alabama,Bibb,01,007,1997,7.4
Alabama,Bibb,01,007,1998,7.2
Alabama,Bibb,01,007,1999,6.8
Alabama,Bibb,01,007,2000,5.4
Alabama,Bibb,01,007,2001,6.7
Alabama,Bibb,01,007,2002,6.9
Alabama,Bibb,01,007,2003,5.9
Alabama,Bibb,01,007,2004,5.4
Alabama,Bibb,01,007,2005,4.5
Alabama,Bibb,01,007,2006,4.2
Alabama,Bibb,01,007,2007,4.2
Alabama,Bibb,01,007,2008,6.1
Alabama,Bibb,01,007,2009,11.7
Alabama,Bibb,01,007,2010,11.2
Alabama,Bibb,01,007,2011,10.4
Alabama,Bibb,01,007,2012,8.8
Alabama,Bibb,01,007,2013,8.1
Alabama,Bibb,01,007,2014,7.2
Alabama,Bibb,01,007,2015,6.6
Alabama,Bibb,01,007,2016,6.3
Alabama,Bibb,01,007,2017,4.4
Alabama,Bibb,01,007,2018,3.9
Alabama,Bibb,01,007,2019,3.2
Alabama,Bibb,01,007,2020,7.2
Alabama,Bibb,01,007,2021,3.4
Alabama,Bibb,01,007,2022,2.4
Alabama,Bibb,01,007,2023,2.4
Alabama,Bibb,01,007,2024,3
Alabama,Blount,01,009,1990,6.4
Alabama,Blount,01,009,1991,5.7
Alabama,Blount,01,009,1992,6.2
Alabama,Blount,01,009,1993,5.3
Alabama,Blount,01,009,1994,4.2
Alabama,Blount,01,009,1995,4.4
Alabama,Blount,01,009,1996,3.3
Alabama,Blount,01,009,1997,3
Alabama,Blount,01,009,1998,3.3
Alabama,Blount,01,009,1999,2.8
Alabama,Blount,01,009,2000,3.5
Alabama,Blount,01,009,2001,3.6
Alabama,Blount,01,009,2002,5.4
Alabama,Blount,01,009,2003,4.6
Alabama,Blount,01,009,2004,4.1
Alabama,Blount,01,009,2005,3.6
Alabama,Blount,01,009,2006,3.2
Alabama,Blount,01,009,2007,3.3
Alabama,Blount,01,009,2008,4.9
Alabama,Blount,01,009,2009,8.8
Alabama,Blount,01,009,2010,9.700000000000001
Alabama,Blount,01,009,2011,8.6
Alabama,Blount,01,009,2012,7.1
Alabama,Blount,01,009,2013,6.4
Alabama,Blount,01,009,2014,6.1
Alabama,Blount,01,009,2015,5.4
Alabama,Blount,01,009,2016,5.2
Alabama,Blount,01,009,2017,4
Alabama,Blount,01,009,2018,3.4
Alabama,Blount,01,009,2019,2.8
Alabama,Blount,01,009,2020,4.4
Alabama,Blount,01,009,2021,2.3
Alabama,Blount,01,009,2022,2.1
Alabama,Blount,01,009,2023,2
Alabama,Blount,01,009,2024,2.7
Alabama,Bullock,01,011,1990,12.5
Alabama,Bullock,01,011,1991,18.7
Alabama,Bullock,01,011,1992,14.9
Alabama,Bullock,01,011,1993,14.7
Alabama,Bullock,01,011,1994,14.4
Alabama,Bullock,01,011,1995,16.6
Alabama,Bullock,01,011,1996,14.6
Alabama,Bullock,01,011,1997,10.3
Alabama,Bullock,01,011,1998,10.6
Alabama,Bullock,01,011,1999,10
Alabama,Bullock,01,011,2000,8.6
Alabama,Bullock,01,011,2001,9.9
Alabama,Bullock,01,011,2002,10.1
Alabama,Bullock,01,011,2003,10.9
Alabama,Bullock,01,011,2004,11.4
Alabama,Bullock,01,011,2005,9.4
Alabama,Bullock,01,011,2006,8.8
Alabama,Bullock,01,011,2007,9.6
Alabama,Bullock,01,011,2008,11
Alabama,Bullock,01,011,2009,13.9
Alabama,Bullock,01,011,2010,11.6
Alabama,Bullock,01,011,2011,11.5
Alabama,Bullock,01,011,2012,10.6
Alabama,Bullock,01,011,2013,9.5
Alabama,Bullock,01,011,2014,8.8
Alabama,Bullock,01,011,2015,7.9
Alabama,Bullock,01,011,2016,7.6
Alabama,Bullock,01,011,2017,5.7
Alabama,Bullock,01,011,2018,5.3
Alabama,Bullock,01,011,2019,4.4
Alabama,Bullock,01,011,2020,6.8
Alabama,Bullock,01,011,2021,4.4
Alabama,Bullock,01,011,2022,3.1
Alabama,Bullock,01,011,2023,2.6
Alabama,Bullock,01,011,2024,3.7
Alabama,Butler,01,013,1990,12.9
Alabama,Butler,01,013,1991,12
Alabama,Butler,01,013,1992,12.1
Alabama,Butler,01,013,1993,10.8
Alabama,Butler,01,013,1994,9
Alabama,Butler,01,013,1995,8.4
Alabama,Butler,01,013,1996,9.200000000000001
Alabama,Butler,01,013,1997,9.8
Alabama,Butler,01,013,1998,11.1
Alabama,Butler,01,013,1999,13.6
Alabama,Butler,01,013,2000,7.9
Alabama,Butler,01,013,2001,7.5
Alabama,Butler,01,013,2002,7.8
Alabama,Butler,01,013,2003,8.6
Alabama,Butler,01,013,2004,9.3
Alabama,Butler,01,013,2005,6.4
Alabama,Butler,01,013,2006,5.7
Alabama,Butler,01,013,2007,6.3
Alabama,Butler,01,013,2008,8.9
Alabama,Butler,01,013,2009,14.6
Alabama,Butler,01,013,2010,13.4
Alabama,Butler,01,013,2011,12.3
Alabama,Butler,01,013,2012,11.8
Alabama,Butler,01,013,2013,10.5
Alabama,Butler,01,013,2014,8.5
Alabama,Butler,01,013,2015,7.6
Alabama,Butler,01,013,2016,7.4
Alabama,Butler,01,013,2017,6.1
Alabama,Butler,01,013,2018,5.1
Alabama,Butler,01,013,2019,4.2
Alabama,Butler,01,013,2020,10.3
Alabama,Butler,01,013,2021,5.6
Alabama,Butler,01,013,2022,3.5
Alabama,Butler,01,013,2023,3
Alabama,Butler,01,013,2024,3.9
Alabama,Calhoun,01,015,1990,7.2
Alabama,Calhoun,01,015,1991,7.6
Alabama,Calhoun,01,015,1992,8.9
Alabama,Calhoun,01,015,1993,8.6
Alabama,Calhoun,01,015,1994,7.8
Alabama,Calhoun,01,015,1995,7.8
Alabama,Calhoun,01,015,1996,6.2
Alabama,Calhoun,01,015,1997,5.5
Alabama,Calhoun,01,015,1998,4.8
Alabama,Calhoun,01,015,1999,5.1
Alabama,Calhoun,01,015,2000,5.1
Alabama,Calhoun,01,015,2001,5.5
Alabama,Calhoun,01,015,2002,5.9
Alabama,Calhoun,01,015,2003,5.9
Alabama,Calhoun,01,015,2004,5.4
Alabama,Calhoun,01,015,2005,4.5
Alabama,Calhoun,01,015,2006,4
Alabama,Calhoun,01,015,2007,4
Alabama,Calhoun,01,015,2008,5.9
Alabama,Calhoun,01,015,2009,9.8
Alabama,Calhoun,01,015,2010,11.2
Alabama,Calhoun,01,015,2011,10.3
Alabama,Calhoun,01,015,2012,9.1
Alabama,Calhoun,01,015,2013,9
Alabama,Calhoun,01,015,2014,8
Alabama,Calhoun,01,015,2015,7
Alabama,Calhoun,01,015,2016,6.1
Alabama,Calhoun,01,015,2017,4.8
Alabama,Calhoun,01,015,2018,4.3
Alabama,Calhoun,01,015,2019,3.5
Alabama,Calhoun,01,015,2020,7.2
Alabama,Calhoun,01,015,2021,3.7
Alabama,Calhoun,01,015,2022,2.7
Alabama,Calhoun,01,015,2023,2.6
Alabama,Calhoun,01,015,2024,3.2
Alabama,Chambers,01,017,1990,7.2
Alabama,Chambers,01,017,1991,9.9
Alabama,Chambers,01,017,1992,7.9
Alabama,Chambers,01,017,1993,9.5
Alabama,Chambers,01,017,1994,8.200000000000001
Alabama,Chambers,01,017,1995,7.3
Alabama,Chambers,01,017,1996,5.1
Alabama,Chambers,01,017,1997,4.6
Alabama,Chambers,01,017,1998,4.3
Alabama,Chambers,01,017,1999,4.7
Alabama,Chambers,01,017,2000,4.5
Alabama,Chambers,01,017,2001,5.4
Alabama,Chambers,01,017,2002,6.7
Alabama,Chambers,01,017,2003,6.4
Alabama,Chambers,01,017,2004,6.9
Alabama,Chambers,01,017,2005,5.7
Alabama,Chambers,01,017,2006,5.8
Alabama,Chambers,01,017,2007,6.6
Alabama,Chambers,01,017,2008,15
Alabama,Chambers,01,017,2009,17.5
Alabama,Chambers,01,017,2010,14.6
Alabama,Chambers,01,017,2011,11.8
Alabama,Chambers,01,017,2012,10.1
Alabama,Chambers,01,017,2013,8.1
Alabama,Chambers,01,017,2014,6.7
Alabama,Chambers,01,017,2015,6.1
Alabama,Chambers,01,017,2016,5.4
Alabama,Chambers,01,017,2017,4.2
Alabama,Chambers,01,017,2018,3.9
Alabama,Chambers,01,017,2019,3.1
Alabama,Chambers,01,017,2020,7.3
Alabama,Chambers,01,017,2021,3.3
Alabama,Chambers,01,017,2022,2.3
Alabama,Chambers,01,017,2023,2.2
Alabama,Chambers,01,017,2024,2.8
Alabama,Cherokee,01,019,1990,9.9
Alabama,Cherokee,01,019,1991,8.5
Alabama,Cherokee,01,019,1992,7.1
Alabama,Cherokee,01,019,1993,6.2
Alabama,Cherokee,01,019,1994,6.2
Alabama,Cherokee,01,019,1995,6.2
Alabama,Cherokee,01,019,1996,4.4
Alabama,Cherokee,01,019,1997,4.1
Alabama,Cherokee,01,019,1998,4.4
Alabama,Cherokee,01,019,1999,4.9
Alabama,Cherokee,01,019,2000,4.6
Alabama,Cherokee,01,019,2001,4.6
Alabama,Cherokee,01,019,2002,4.7
Alabama,Cherokee,01,019,2003,4.9
Alabama,Cherokee,01,019,2004,4.7
Alabama,Cherokee,01,019,2005,4.3
Alabama,Cherokee,01,019,2006,4.2
Alabama,Cherokee,01,019,2007,4.3
Alabama,Cherokee,01,019,2008,6
Alabama,Cherokee,01,019,2009,10.3
Alabama,Cherokee,01,019,2010,10.4
Alabama,Cherokee,01,019,2011,9.6
Alabama,Cherokee,01,019,2012,8.200000000000001
Alabama,Cherokee,01,019,2013,6.7
Alabama,Cherokee,01,019,2014,5.8
Alabama,Cherokee,01,019,2015,5.5
Alabama,Cherokee,01,019,2016,5.6
Alabama,Cherokee,01,019,2017,4.6
Alabama,Cherokee,01,019,2018,3.9
Alabama,Cherokee,01,019,2019,3.4
Alabama,Cherokee,01,019,2020,5.7
Alabama,Cherokee,01,019,2021,2.8
Alabama,Cherokee,01,019,2022,2.5
Alabama,Cherokee,01,019,2023,2.6
Alabama,Cherokee,01,019,2024,3.1
Alabama,Chilton,01,021,1990,9
Alabama,Chilton,01,021,1991,9.9
Alabama,Chilton,01,021,1992,10
Alabama,Chilton,01,021,1993,8.8
Alabama,Chilton,01,021,1994,6.9
Alabama,Chilton,01,021,1995,6.2
Alabama,Chilton,01,021,1996,4.8
Alabama,Chilton,01,021,1997,4.9
Alabama,Chilton,01,021,1998,4.6
Alabama,Chilton,01,021,1999,3.8
Alabama,Chilton,01,021,2000,4.3
Alabama,Chilton,01,021,2001,4.8
Alabama,Chilton,01,021,2002,5.1
Alabama,Chilton,01,021,2003,5
Alabama,Chilton,01,021,2004,4.6
Alabama,Chilton,01,021,2005,3.9
Alabama,Chilton,01,021,2006,3.6
Alabama,Chilton,01,021,2007,3.5
Alabama,Chilton,01,021,2008,5.3
Alabama,Chilton,01,021,2009,9.4
Alabama,Chilton,01,021,2010,10.1
Alabama,Chilton,01,021,2011,9.1
Alabama,Chilton,01,021,2012,7.4
Alabama,Chilton,01,021,2013,6.7
Alabama,Chilton,01,021,2014,6.2
Alabama,Chilton,01,021,2015,5.7
Alabama,Chilton,01,021,2016,5.6
Alabama,Chilton,01,021,2017,4.3
Alabama,Chilton,01,021,2018,3.7
Alabama,Chilton,01,021,2019,3
Alabama,Chilton,01,021,2020,5.7
Alabama,Chilton,01,021,2021,2.9
Alabama,Chilton,01,021,2022,2.3
Alabama,Chilton,01,021,2023,2.2
Alabama,Chilton,01,021,2024,2.8
Alabama,Choctaw,01,023,1990,12.6
Alabama,Choctaw,01,023,1991,10.4
Alabama,Choctaw,01,023,1992,11.4
Alabama,Choctaw,01,023,1993,14.1
Alabama,Choctaw,01,023,1994,11.2
Alabama,Choctaw,01,023,1995,10.200000000000001
Alabama,Choctaw,01,023,1996,13.9
Alabama,Choctaw,01,023,1997,14.5
Alabama,Choctaw,01,023,1998,11.4
Alabama,Choctaw,01,023,1999,9.200000000000001
Alabama,Choctaw,01,023,2000,6.6
Alabama,Choctaw,01,023,2001,7.1
Alabama,Choctaw,01,023,2002,8.8
Alabama,Choctaw,01,023,2003,9.9
Alabama,Choctaw,01,023,2004,8.5
Alabama,Choctaw,01,023,2005,6.5
Alabama,Choctaw,01,023,2006,5.6
Alabama,Choctaw,01,023,2007,6.1
Alabama,Choctaw,01,023,2008,8.700000000000001
Alabama,Choctaw,01,023,2009,11.9
Alabama,Choctaw,01,023,2010,13
Alabama,Choctaw,01,023,2011,13
Alabama,Choctaw,01,023,2012,10.6
Alabama,Choctaw,01,023,2013,9.4
Alabama,Choctaw,01,023,2014,9
Alabama,Choctaw,01,023,2015,9.1
Alabama,Choctaw,01,023,2016,8.200000000000001
Alabama,Choctaw,01,023,2017,6.3
Alabama,Choctaw,01,023,2018,5.4
Alabama,Choctaw,01,023,2019,4.9
Alabama,Choctaw,01,023,2020,7.2
Alabama,Choctaw,01,023,2021,4.2
Alabama,Choctaw,01,023,2022,3.6
Alabama,Choctaw,01,023,2023,3.8
Alabama,Choctaw,01,023,2024,4.5
Alabama,Clarke,01,025,1990,8.200000000000001
Alabama,Clarke,01,025,1991,9.4
Alabama,Clarke,01,025,1992,12.9
Alabama,Clarke,01,025,1993,11.8
Alabama,Clarke,01,025,1994,9.1
Alabama,Clarke,01,025,1995,10.200000000000001
Alabama,Clarke,01,025,1996,8.9
Alabama,Clarke,01,025,1997,9.8
Alabama,Clarke,01,025,1998,9
Alabama,Clarke,01,025,1999,8.6
Alabama,Clarke,01,025,2000,7.4
Alabama,Clarke,01,025,2001,9.8
Alabama,Clarke,01,025,2002,9
Alabama,Clarke,01,025,2003,8.5
Alabama,Clarke,01,025,2004,8.8
Alabama,Clarke,01,025,2005,6.4
Alabama,Clarke,01,025,2006,6.2
Alabama,Clarke,01,025,2007,6.2
Alabama,Clarke,01,025,2008,9.4
Alabama,Clarke,01,025,2009,14.7
Alabama,Clarke,01,025,2010,19.5
Alabama,Clarke,01,025,2011,18.6
Alabama,Clarke,01,025,2012,15.4
Alabama,Clarke,01,025,2013,14
Alabama,Clarke,01,025,2014,12.1
Alabama,Clarke,01,025,2015,11.7
Alabama,Clarke,01,025,2016,9.6
Alabama,Clarke,01,025,2017,7.7
Alabama,Clarke,01,025,2018,6.6
Alabama,Clarke,01,025,2019,5.4
Alabama,Clarke,01,025,2020,8.8
Alabama,Clarke,01,025,2021,5.2
Alabama,Clarke,01,025,2022,4.2
Alabama,Clarke,01,025,2023,4.3
Alabama,Clarke,01,025,2024,5.2
Alabama,Clay,01,027,1990,7.1
Alabama,Clay,01,027,1991,9.6
Alabama,Clay,01,027,1992,6.8
Alabama,Clay,01,027,1993,10.3
Alabama,Clay,01,027,1994,5.7
Alabama,Clay,01,027,1995,5.5
Alabama,Clay,01,027,1996,4.9
Alabama,Clay,01,027,1997,4.5
Alabama,Clay,01,027,1998,3.7
Alabama,Clay,01,027,1999,5.4
Alabama,Clay,01,027,2000,6.2
Alabama,Clay,01,027,2001,6.1
Alabama,Clay,01,027,2002,6.2
Alabama,Clay,01,027,2003,7.2
Alabama,Clay,01,027,2004,6.3
Alabama,Clay,01,027,2005,4.9
Alabama,Clay,01,027,2006,4.5
Alabama,Clay,01,027,2007,5.7
Alabama,Clay,01,027,2008,8.3
Alabama,Clay,01,027,2009,14.8
Alabama,Clay,01,027,2010,14.1
Alabama,Clay,01,027,2011,11.7
Alabama,Clay,01,027,2012,9.6
Alabama,Clay,01,027,2013,8.5
Alabama,Clay,01,027,2014,7.1
Alabama,Clay,01,027,2015,6.1
Alabama,Clay,01,027,2016,6.1
Alabama,Clay,01,027,2017,4.6
Alabama,Clay,01,027,2018,4
Alabama,Clay,01,027,2019,3.3
Alabama,Clay,01,027,2020,4.6
Alabama,Clay,01,027,2021,2.8
Alabama,Clay,01,027,2022,2.3
Alabama,Clay,01,027,2023,2.4
Alabama,Clay,01,027,2024,3
Alabama,Cleburne,01,029,1990,6.6
Alabama,Cleburne,01,029,1991,7.2
Alabama,Cleburne,01,029,1992,6.5
Alabama,Cleburne,01,029,1993,6.6
Alabama,Cleburne,01,029,1994,4.3
Alabama,Cleburne,01,029,1995,5.5
Alabama,Cleburne,01,029,1996,4.4
Alabama,Cleburne,01,029,1997,3.5
Alabama,Cleburne,01,029,1998,3.8
Alabama,Cleburne,01,029,1999,4.3
Alabama,Cleburne,01,029,2000,4.1
Alabama,Cleburne,01,029,2001,5.3
Alabama,Cleburne,01,029,2002,5
Alabama,Cleburne,01,029,2003,6
Alabama,Cleburne,01,029,2004,5.2
Alabama,Cleburne,01,029,2005,3.9
Alabama,Cleburne,01,029,2006,3.5
Alabama,Cleburne,01,029,2007,3.7
Alabama,Cleburne,01,029,2008,5.3
Alabama,Cleburne,01,029,2009,9
Alabama,Cleburne,01,029,2010,9.8
Alabama,Cleburne,01,029,2011,9.6
Alabama,Cleburne,01,029,2012,8.4
Alabama,Cleburne,01,029,2013,7.8
Alabama,Cleburne,01,029,2014,6.6
Alabama,Cleburne,01,029,2015,6
Alabama,Cleburne,01,029,2016,5.9
Alabama,Cleburne,01,029,2017,4.6
Alabama,Cleburne,01,029,2018,4.2
Alabama,Cleburne,01,029,2019,3.3
Alabama,Cleburne,01,029,2020,5
Alabama,Cleburne,01,029,2021,2.5
Alabama,Cleburne,01,029,2022,2.3
Alabama,Cleburne,01,029,2023,2.2
Alabama,Cleburne,01,029,2024,2.8
Alabama,Coffee,01,031,1990,6.3
Alabama,Coffee,01,031,1991,6.4
Alabama,Coffee,01,031,1992,6
Alabama,Coffee,01,031,1993,6
Alabama,Coffee,01,031,1994,4.9
Alabama,Coffee,01,031,1995,4.4
Alabama,Coffee,01,031,1996,5
Alabama,Coffee,01,031,1997,4
Alabama,Coffee,01,031,1998,4.1
Alabama,Coffee,01,031,1999,4.7
Alabama,Coffee,01,031,2000,5.9
Alabama,Coffee,01,031,2001,6.2
Alabama,Coffee,01,031,2002,5.2
Alabama,Coffee,01,031,2003,5.4
Alabama,Coffee,01,031,2004,5.3
Alabama,Coffee,01,031,2005,3.9
Alabama,Coffee,01,031,2006,3.7
Alabama,Coffee,01,031,2007,3.9
Alabama,Coffee,01,031,2008,5.1
Alabama,Coffee,01,031,2009,7.5
Alabama,Coffee,01,031,2010,8.5
Alabama,Coffee,01,031,2011,8.1
Alabama,Coffee,01,031,2012,7.2
Alabama,Coffee,01,031,2013,7
Alabama,Coffee,01,031,2014,6.6
Alabama,Coffee,01,031,2015,6
Alabama,Coffee,01,031,2016,5.5
Alabama,Coffee,01,031,2017,4.2
Alabama,Coffee,01,031,2018,3.7
Alabama,Coffee,01,031,2019,2.9
Alabama,Coffee,01,031,2020,4.5
Alabama,Coffee,01,031,2021,2.6
Alabama,Coffee,01,031,2022,2.3
Alabama,Coffee,01,031,2023,2.3
Alabama,Coffee,01,031,2024,3.1
Alabama,Colbert,01,033,1990,8.1
Alabama,Colbert,01,033,1991,8.9
Alabama,Colbert,01,033,1992,8.700000000000001
Alabama,Colbert,01,033,1993,8.3
Alabama,Colbert,01,033,1994,7.6
Alabama,Colbert,01,033,1995,7.1
Alabama,Colbert,01,033,1996,6.9
Alabama,Colbert,01,033,1997,7.1
Alabama,Colbert,01,033,1998,8.1
Alabama,Colbert,01,033,1999,7.1
Alabama,Colbert,01,033,2000,5.6
Alabama,Colbert,01,033,2001,6.9
Alabama,Colbert,01,033,2002,8.3
Alabama,Colbert,01,033,2003,7.4
Alabama,Colbert,01,033,2004,7
Alabama,Colbert,01,033,2005,5.4
Alabama,Colbert,01,033,2006,4.6
Alabama,Colbert,01,033,2007,4.7
Alabama,Colbert,01,033,2008,6.8
Alabama,Colbert,01,033,2009,10.3
Alabama,Colbert,01,033,2010,11.2
Alabama,Colbert,01,033,2011,10.1
Alabama,Colbert,01,033,2012,9
Alabama,Colbert,01,033,2013,8.4
Alabama,Colbert,01,033,2014,8.3
Alabama,Colbert,01,033,2015,7.9
Alabama,Colbert,01,033,2016,6.5
Alabama,Colbert,01,033,2017,5
Alabama,Colbert,01,033,2018,4.3
Alabama,Colbert,01,033,2019,3.7
Alabama,Colbert,01,033,2020,6.8
Alabama,Colbert,01,033,2021,3.7
Alabama,Colbert,01,033,2022,2.8
Alabama,Colbert,01,033,2023,2.7
Alabama,Colbert,01,033,2024,3.3
Alabama,Conecuh,01,035,1990,9.8
Alabama,Conecuh,01,035,1991,10.8
Alabama,Conecuh,01,035,1992,13.2
Alabama,Conecuh,01,035,1993,10.200000000000001
Alabama,Conecuh,01,035,1994,9.200000000000001
Alabama,Conecuh,01,035,1995,10.4
Alabama,Conecuh,01,035,1996,12.4
Alabama,Conecuh,01,035,1997,10.4
Alabama,Conecuh,01,035,1998,9
Alabama,Conecuh,01,035,1999,9.3
Alabama,Conecuh,01,035,2000,6.6
Alabama,Conecuh,01,035,2001,7.3
Alabama,Conecuh,01,035,2002,8.200000000000001
Alabama,Conecuh,01,035,2003,8.5
Alabama,Conecuh,01,035,2004,8.4
Alabama,Conecuh,01,035,2005,6.1
Alabama,Conecuh,01,035,2006,5.6
Alabama,Conecuh,01,035,2007,6.6
Alabama,Conecuh,01,035,2008,9.8
Alabama,Conecuh,01,035,2009,17.8
Alabama,Conecuh,01,035,2010,16.9
Alabama,Conecuh,01,035,2011,15
Alabama,Conecuh,01,035,2012,12.2
Alabama,Conecuh,01,035,2013,10.9
Alabama,Conecuh,01,035,2014,10.3
Alabama,Conecuh,01,035,2015,9.200000000000001
Alabama,Conecuh,01,035,2016,8.8
Alabama,Conecuh,01,035,2017,6.6
Alabama,Conecuh,01,035,2018,5.4
Alabama,Conecuh,01,035,2019,4.4
Alabama,Conecuh,01,035,2020,8.5
Alabama,Conecuh,01,035,2021,5.1
Alabama,Conecuh,01,035,2022,3.5
Alabama,Conecuh,01,035,2023,3.5
Alabama,Conecuh,01,035,2024,4.2
Alabama,Coosa,01,037,1990,6.5
Alabama,Coosa,01,037,1991,6.7
Alabama,Coosa,01,037,1992,5.9
Alabama,Coosa,01,037,1993,6.1
Alabama,Coosa,01,037,1994,5.4
Alabama,Coosa,01,037,1995,4.8
Alabama,Coosa,01,037,1996,4.8
Alabama,Coosa,01,037,1997,4.4
Alabama,Coosa,01,037,1998,4.4
Alabama,Coosa,01,037,1999,5.5
Alabama,Coosa,01,037,2000,5.5
Alabama,Coosa,01,037,2001,6.8
Alabama,Coosa,01,037,2002,9.3
Alabama,Coosa,01,037,2003,8.1
Alabama,Coosa,01,037,2004,7
Alabama,Coosa,01,037,2005,5
Alabama,Coosa,01,037,2006,5.6
Alabama,Coosa,01,037,2007,5.9
Alabama,Coosa,01,037,2008,8.6
Alabama,Coosa,01,037,2009,14.3
Alabama,Coosa,01,037,2010,15.1
Alabama,Coosa,01,037,2011,12.3
Alabama,Coosa,01,037,2012,9.6
Alabama,Coosa,01,037,2013,9.3
Alabama,Coosa,01,037,2014,8.8
Alabama,Coosa,01,037,2015,6.7
Alabama,Coosa,01,037,2016,5.9
Alabama,Coosa,01,037,2017,4.7
Alabama,Coosa,01,037,2018,4.1
Alabama,Coosa,01,037,2019,3.2
Alabama,Coosa,01,037,2020,6.2
Alabama,Coosa,01,037,2021,3
