year,state_fips,state_abbr,state_name,county_fips,county_name,n1,n2,a00100,a00200,a00300,a00600
2000,38,ND,North Dakota,017,CASS,52214.0,107481.0,2555301.0,1839401.0,,
2000,38,ND,North Dakota,019,CAVALIER,2027.0,4549.0,81863.0,35078.0,,
2000,38,ND,North Dakota,021,DICKEY,2218.0,4982.0,77303.0,45623.0,,
2000,38,ND,North Dakota,023,DIVIDE,925.0,1950.0,29308.0,12841.0,,
2000,38,ND,North Dakota,025,DUNN,1269.0,3018.0,36563.0,24601.0,,
2000,38,ND,North Dakota,027,EDDY,1014.0,2244.0,32961.0,19307.0,,
2000,38,ND,North Dakota,029,EMMONS,1577.0,3603.0,42429.0,24146.0,,
2000,38,ND,North Dakota,031,FOSTER,1438.0,3278.0,54757.0,31647.0,,
2000,38,ND,North Dakota,033,GOLDEN VALLEY,729.0,1670.0,22333.0,12591.0,,
2000,38,ND,North Dakota,035,GRAND FORKS,25626.0,54179.0,1129647.0,798282.0,,
2000,38,ND,North Dakota,037,GRANT,1146.0,2493.0,29058.0,15283.0,,
2000,38,ND,North Dakota,039,GRIGGS,1090.0,2438.0,39795.0,20561.0,,
2000,38,ND,North Dakota,041,HETTINGER,1097.0,2480.0,35981.0,16126.0,,
2000,38,ND,North Dakota,043,KIDDER,1069.0,2406.0,28525.0,16956.0,,
2000,38,ND,North Dakota,045,LA MOURE,1844.0,4141.0,63635.0,32979.0,,
2000,38,ND,North Dakota,047,LOGAN,882.0,1972.0,28436.0,12761.0,,
2000,38,ND,North Dakota,049,MCHENRY,2364.0,5160.0,64380.0,45773.0,,
2000,38,ND,North Dakota,051,MCINTOSH,1347.0,2958.0,37063.0,21401.0,,
2000,38,ND,North Dakota,053,MCKENZIE,1737.0,4153.0,59479.0,36974.0,,
2000,38,ND,North Dakota,055,MCLEAN,3758.0,8577.0,133637.0,89690.0,,
2000,38,ND,North Dakota,057,MERCER,3289.0,8279.0,151632.0,120224.0,,
2000,38,ND,North Dakota,059,MORTON,10140.0,22742.0,382747.0,289986.0,,
2000,38,ND,North Dakota,061,MOUNTRAIL,2779.0,6273.0,84084.0,56749.0,,
2000,38,ND,North Dakota,063,NELSON,1495.0,3168.0,46969.0,25981.0,,
2000,38,ND,North Dakota,065,OLIVER,863.0,2091.0,33348.0,25702.0,,
2000,38,ND,North Dakota,067,PEMBINA,3559.0,7930.0,159815.0,88893.0,,
2000,38,ND,North Dakota,069,PIERCE,1862.0,4101.0,61444.0,37252.0,,
2000,38,ND,North Dakota,071,RAMSEY,4834.0,10439.0,175120.0,115161.0,,
2000,38,ND,North Dakota,073,RANSOM,2297.0,5132.0,86739.0,59295.0,,
2000,38,ND,North Dakota,075,RENVILLE,1092.0,2444.0,38514.0,20215.0,,
2000,38,ND,North Dakota,077,RICHLAND,6855.0,15302.0,283856.0,181951.0,,
2000,38,ND,North Dakota,079,ROLETTE,4926.0,11830.0,133568.0,103486.0,,
2000,38,ND,North Dakota,081,SARGENT,1767.0,4105.0,77330.0,46319.0,,
2000,38,ND,North Dakota,083,SHERIDAN,683.0,1505.0,17501.0,9516.0,,
2000,38,ND,North Dakota,085,SIOUX,1198.0,3031.0,25201.0,22352.0,,
2000,38,ND,North Dakota,087,SLOPE,283.0,625.0,7861.0,3833.0,,
2000,38,ND,North Dakota,089,STARK,8865.0,19987.0,328289.0,226911.0,,
2000,38,ND,North Dakota,091,STEELE,1008.0,2313.0,40540.0,20456.0,,
2000,38,ND,North Dakota,093,STUTSMAN,8631.0,18429.0,338381.0,223823.0,,
2000,38,ND,North Dakota,095,TOWNER,1194.0,2560.0,39747.0,20547.0,,
2000,38,ND,North Dakota,097,TRAILL,3092.0,7024.0,126392.0,79588.0,,
2000,38,ND,North Dakota,099,WALSH,4977.0,10972.0,184836.0,113462.0,,
2000,38,ND,North Dakota,101,WARD,23951.0,52268.0,904360.0,655336.0,,
2000,38,ND,North Dakota,103,WELLS,2015.0,4442.0,71134.0,36294.0,,
2000,38,ND,North Dakota,105,WILLIAMS,7916.0,17572.0,303255.0,195910.0,,
2000,39,OH,Ohio,001,ADAMS,12878.0,28523.0,391284.0,301244.0,,
2000,39,OH,Ohio,001,ADAMS,12878.0,28523.0,391284.0,301244.0,,
2000,39,OH,Ohio,003,ALLEN,47035.0,99160.0,1936151.0,1454906.0,,
2000,39,OH,Ohio,003,ALLEN,47035.0,99160.0,1936151.0,1454906.0,,
2000,39,OH,Ohio,005,ASHLAND,23478.0,49747.0,942259.0,703452.0,,
2000,39,OH,Ohio,005,ASHLAND,23478.0,49747.0,942259.0,703452.0,,
2000,39,OH,Ohio,007,ASHTABULA,44038.0,93536.0,1537712.0,1196731.0,,
2000,39,OH,Ohio,007,ASHTABULA,44038.0,93536.0,1537712.0,1196731.0,,
2000,39,OH,Ohio,009,ATHENS,22510.0,45127.0,784426.0,587347.0,,
2000,39,OH,Ohio,009,ATHENS,22510.0,45127.0,784426.0,587347.0,,
2000,39,OH,Ohio,011,AUGLAIZE,20057.0,43868.0,885555.0,660231.0,,
2000,39,OH,Ohio,011,AUGLAIZE,20057.0,43868.0,885555.0,660231.0,,
2000,39,OH,Ohio,013,BELMONT,30076.0,62552.0,1013390.0,748837.0,,
2000,39,OH,Ohio,013,BELMONT,30076.0,62552.0,1013390.0,748837.0,,
2000,39,OH,Ohio,015,BROWN,17267.0,37314.0,605370.0,485168.0,,
2000,39,OH,Ohio,015,BROWN,17267.0,37314.0,605370.0,485168.0,,
2000,39,OH,Ohio,017,BUTLER,141924.0,302797.0,7252419.0,5609106.0,,
2000,39,OH,Ohio,017,BUTLER,141924.0,302797.0,7252419.0,5609106.0,,
2000,39,OH,Ohio,019,CARROLL,14003.0,30116.0,492888.0,379620.0,,
2000,39,OH,Ohio,019,CARROLL,14003.0,30116.0,492888.0,379620.0,,
2000,39,OH,Ohio,021,CHAMPAIGN,20309.0,43425.0,837146.0,673118.0,,
2000,39,OH,Ohio,021,CHAMPAIGN,20309.0,43425.0,837146.0,673118.0,,
2000,39,OH,Ohio,023,CLARK,59876.0,123197.0,2387886.0,1818561.0,,
2000,39,OH,Ohio,023,CLARK,59876.0,123197.0,2387886.0,1818561.0,,
2000,39,OH,Ohio,025,CLERMONT,90578.0,199324.0,4848541.0,3871031.0,,
2000,39,OH,Ohio,025,CLERMONT,90578.0,199324.0,4848541.0,3871031.0,,
2000,39,OH,Ohio,027,CLINTON,20422.0,43087.0,789567.0,634045.0,,
2000,39,OH,Ohio,027,CLINTON,20422.0,43087.0,789567.0,634045.0,,
2000,39,OH,Ohio,029,COLUMBIANA,45943.0,98050.0,1631971.0,1270019.0,,
2000,39,OH,Ohio,029,COLUMBIANA,45943.0,98050.0,1631971.0,1270019.0,,
2000,39,OH,Ohio,031,COSHOCTON,17661.0,38045.0,627133.0,476062.0,,
2000,39,OH,Ohio,031,COSHOCTON,17661.0,38045.0,627133.0,476062.0,,
2000,39,OH,Ohio,033,CRAWFORD,24331.0,49929.0,861800.0,666848.0,,
2000,39,OH,Ohio,033,CRAWFORD,24331.0,49929.0,861800.0,666848.0,,
2000,39,OH,Ohio,035,CUYAHOGA,600386.0,1170288.0,28418950.0,20518939.0,,
2000,39,OH,Ohio,035,CUYAHOGA,600386.0,1170288.0,28418950.0,20518939.0,,
2000,39,OH,Ohio,037,DARKE,23808.0,50470.0,943020.0,692877.0,,
2000,39,OH,Ohio,037,DARKE,23808.0,50470.0,943020.0,692877.0,,
2000,39,OH,Ohio,039,DEFIANCE,18428.0,39284.0,786453.0,614227.0,,
2000,39,OH,Ohio,039,DEFIANCE,18428.0,39284.0,786453.0,614227.0,,
2000,39,OH,Ohio,041,DELAWARE,70770.0,159660.0,5871888.0,4485672.0,,
2000,39,OH,Ohio,041,DELAWARE,70770.0,159660.0,5871888.0,4485672.0,,
2000,39,OH,Ohio,043,ERIE,36605.0,74931.0,1670674.0,1238028.0,,
2000,39,OH,Ohio,043,ERIE,36605.0,74931.0,1670674.0,1238028.0,,
2000,39,OH,Ohio,045,FAIRFIELD,62042.0,133807.0,2924134.0,2327462.0,,
2000,39,OH,Ohio,045,FAIRFIELD,62042.0,133807.0,2924134.0,2327462.0,,
2000,39,OH,Ohio,047,FAYETTE,12567.0,25326.0,446184.0,343628.0,,
2000,39,OH,Ohio,047,FAYETTE,12567.0,25326.0,446184.0,343628.0,,
2000,39,OH,Ohio,049,FRANKLIN,465228.0,890722.0,21231501.0,16587201.0,,
2000,39,OH,Ohio,049,FRANKLIN,465228.0,890722.0,21231501.0,16587201.0,,
2000,39,OH,Ohio,051,FULTON,18568.0,40880.0,799469.0,608209.0,,
2000,39,OH,Ohio,051,FULTON,18568.0,40880.0,799469.0,608209.0,,
2000,39,OH,Ohio,053,GALLIA,12762.0,27877.0,449136.0,345126.0,,
2000,39,OH,Ohio,053,GALLIA,12762.0,27877.0,449136.0,345126.0,,
2000,39,OH,Ohio,055,GEAUGA,37794.0,85866.0,2547535.0,1742042.0,,
2000,39,OH,Ohio,055,GEAUGA,37794.0,85866.0,2547535.0,1742042.0,,
2000,39,OH,Ohio,057,GREENE,62234.0,131123.0,3238884.0,2367993.0,,
2000,39,OH,Ohio,057,GREENE,62234.0,131123.0,3238884.0,2367993.0,,
2000,39,OH,Ohio,059,GUERNSEY,17595.0,37787.0,564176.0,430245.0,,
2000,39,OH,Ohio,059,GUERNSEY,17595.0,37787.0,564176.0,430245.0,,
2000,39,OH,Ohio,061,HAMILTON,355247.0,698865.0,18575441.0,13011927.0,,
2000,39,OH,Ohio,061,HAMILTON,355247.0,698865.0,18575441.0,13011927.0,,
2000,39,OH,Ohio,063,HANCOCK,31729.0,66383.0,1494359.0,1092332.0,,
2000,39,OH,Ohio,063,HANCOCK,31729.0,66383.0,1494359.0,1092332.0,,
2000,39,OH,Ohio,065,HARDIN,12933.0,26991.0,466167.0,364536.0,,
2000,39,OH,Ohio,065,HARDIN,12933.0,26991.0,466167.0,364536.0,,
2000,39,OH,Ohio,067,HARRISON,6769.0,14229.0,211613.0,159627.0,,
2000,39,OH,Ohio,067,HARRISON,6769.0,14229.0,211613.0,159627.0,,
2000,39,OH,Ohio,069,HENRY,12818.0,27222.0,515183.0,388201.0,,
2000,39,OH,Ohio,069,HENRY,12818.0,27222.0,515183.0,388201.0,,
2000,39,OH,Ohio,071,HIGHLAND,15244.0,32160.0,491530.0,380464.0,,
2000,39,OH,Ohio,071,HIGHLAND,15244.0,32160.0,491530.0,380464.0,,
2000,39,OH,Ohio,073,HOCKING,11489.0,24565.0,374866.0,295533.0,,
2000,39,OH,Ohio,073,HOCKING,11489.0,24565.0,374866.0,295533.0,,
2000,39,OH,Ohio,075,HOLMES,13112.0,31754.0,469491.0,298957.0,,
2000,39,OH,Ohio,075,HOLMES,13112.0,31754.0,469491.0,298957.0,,
2000,39,OH,Ohio,077,HURON,27882.0,60377.0,1111245.0,862072.0,,
2000,39,OH,Ohio,077,HURON,27882.0,60377.0,1111245.0,862072.0,,
2000,39,OH,Ohio,079,JACKSON,13376.0,28880.0,442726.0,352553.0,,
2000,39,OH,Ohio,079,JACKSON,13376.0,28880.0,442726.0,352553.0,,
2000,39,OH,Ohio,081,JEFFERSON,28262.0,57877.0,1035467.0,734531.0,,
2000,39,OH,Ohio,081,JEFFERSON,28262.0,57877.0,1035467.0,734531.0,,
2000,39,OH,Ohio,083,KNOX,23762.0,50582.0,939914.0,706252.0,,
2000,39,OH,Ohio,083,KNOX,23762.0,50582.0,939914.0,706252.0,,
2000,39,OH,Ohio,085,LAKE,103652.0,207188.0,4915863.0,3795063.0,,
2000,39,OH,Ohio,085,LAKE,103652.0,207188.0,4915863.0,3795063.0,,
2000,39,OH,Ohio,087,LAWRENCE,23441.0,51203.0,740004.0,586219.0,,
2000,39,OH,Ohio,087,LAWRENCE,23441.0,51203.0,740004.0,586219.0,,
2000,39,OH,Ohio,089,LICKING,60475.0,125614.0,2635065.0,2002234.0,,
2000,39,OH,Ohio,089,LICKING,60475.0,125614.0,2635065.0,2002234.0,,
2000,39,OH,Ohio,091,LOGAN,18736.0,39281.0,760636.0,604633.0,,
2000,39,OH,Ohio,091,LOGAN,18736.0,39281.0,760636.0,604633.0,,
2000,39,OH,Ohio,093,LORAIN,121735.0,253432.0,5406011.0,4244784.0,,
2000,39,OH,Ohio,093,LORAIN,121735.0,253432.0,5406011.0,4244784.0,,
2000,39,OH,Ohio,095,LUCAS,193496.0,390149.0,8576422.0,6542625.0,,
2000,39,OH,Ohio,095,LUCAS,193496.0,390149.0,8576422.0,6542625.0,,
2000,39,OH,Ohio,097,MADISON,14886.0,31441.0,642454.0,491189.0,,
2000,39,OH,Ohio,097,MADISON,14886.0,31441.0,642454.0,491189.0,,
2000,39,OH,Ohio,099,MAHONING,108055.0,216992.0,4267475.0,3109933.0,,
2000,39,OH,Ohio,099,MAHONING,108055.0,216992.0,4267475.0,3109933.0,,
2000,39,OH,Ohio,101,MARION,27900.0,57997.0,1034944.0,820644.0,,
2000,39,OH,Ohio,101,MARION,27900.0,57997.0,1034944.0,820644.0,,
2000,39,OH,Ohio,103,MEDINA,66302.0,145246.0,3601331.0,2825322.0,,
2000,39,OH,Ohio,103,MEDINA,66302.0,145246.0,3601331.0,2825322.0,,
2000,39,OH,Ohio,105,MEIGS,7816.0,17032.0,236611.0,187496.0,,
2000,39,OH,Ohio,105,MEIGS,7816.0,17032.0,236611.0,187496.0,,
2000,39,OH,Ohio,107,MERCER,16903.0,37905.0,678757.0,500346.0,,
2000,39,OH,Ohio,107,MERCER,16903.0,37905.0,678757.0,500346.0,,
2000,39,OH,Ohio,109,MIAMI,43363.0,91029.0,1997648.0,1506858.0,,
2000,39,OH,Ohio,109,MIAMI,43363.0,91029.0,1997648.0,1506858.0,,
2000,39,OH,Ohio,111,MONROE,5782.0,12979.0,170570.0,133240.0,,
2000,39,OH,Ohio,111,MONROE,5782.0,12979.0,170570.0,133240.0,,
2000,39,OH,Ohio,113,MONTGOMERY,244146.0,482537.0,11027548.0,8061237.0,,
2000,39,OH,Ohio,113,MONTGOMERY,244146.0,482537.0,11027548.0,8061237.0,,
2000,39,OH,Ohio,115,MORGAN,7098.0,15586.0,234261.0,185286.0,,
2000,39,OH,Ohio,115,MORGAN,7098.0,15586.0,234261.0,185286.0,,
2000,39,OH,Ohio,117,MORROW,10511.0,23168.0,411397.0,330031.0,,
2000,39,OH,Ohio,117,MORROW,10511.0,23168.0,411397.0,330031.0,,
2000,39,OH,Ohio,119,MUSKINGUM,34564.0,71652.0,1235330.0,933095.0,,
2000,39,OH,Ohio,119,MUSKINGUM,34564.0,71652.0,1235330.0,933095.0,,
2000,39,OH,Ohio,121,NOBLE,3547.0,7726.0,110466.0,86682.0,,
2000,39,OH,Ohio,121,NOBLE,3547.0,7726.0,110466.0,86682.0,,
2000,39,OH,Ohio,123,OTTAWA,18634.0,37579.0,821866.0,588348.0,,
2000,39,OH,Ohio,123,OTTAWA,18634.0,37579.0,821866.0,588348.0,,
2000,39,OH,Ohio,125,PAULDING,8047.0,17479.0,303158.0,238710.0,,
2000,39,OH,Ohio,125,PAULDING,8047.0,17479.0,303158.0,238710.0,,
2000,39,OH,Ohio,127,PERRY,10333.0,22936.0,330159.0,270212.0,,
2000,39,OH,Ohio,127,PERRY,10333.0,22936.0,330159.0,270212.0,,
2000,39,OH,Ohio,129,PICKAWAY,18764.0,40053.0,754665.0,597937.0,,
2000,39,OH,Ohio,129,PICKAWAY,18764.0,40053.0,754665.0,597937.0,,
2000,39,OH,Ohio,131,PIKE,13744.0,30523.0,449368.0,357600.0,,
2000,39,OH,Ohio,131,PIKE,13744.0,30523.0,449368.0,357600.0,,
2000,39,OH,Ohio,133,PORTAGE,62858.0,128356.0,2740823.0,2163005.0,,
2000,39,OH,Ohio,133,PORTAGE,62858.0,128356.0,2740823.0,2163005.0,,
2000,39,OH,Ohio,135,PREBLE,17051.0,36837.0,681139.0,522881.0,,
2000,39,OH,Ohio,135,PREBLE,17051.0,36837.0,681139.0,522881.0,,
2000,39,OH,Ohio,137,PUTNAM,14785.0,33334.0,647282.0,491351.0,,
2000,39,OH,Ohio,137,PUTNAM,14785.0,33334.0,647282.0,491351.0,,
2000,39,OH,Ohio,139,RICHLAND,49523.0,101481.0,1929771.0,1469788.0,,
2000,39,OH,Ohio,139,RICHLAND,49523.0,101481.0,1929771.0,1469788.0,,
2000,39,OH,Ohio,141,ROSS,26285.0,54645.0,981555.0,776074.0,,
2000,39,OH,Ohio,141,ROSS,26285.0,54645.0,981555.0,776074.0,,
2000,39,OH,Ohio,143,SANDUSKY,25778.0,53141.0,1003951.0,776160.0,,
2000,39,OH,Ohio,143,SANDUSKY,25778.0,53141.0,1003951.0,776160.0,,
2000,39,OH,Ohio,145,SCIOTO,24584.0,53038.0,806575.0,612400.0,,
2000,39,OH,Ohio,145,SCIOTO,24584.0,53038.0,806575.0,612400.0,,
2000,39,OH,Ohio,147,SENECA,24302.0,50204.0,907844.0,684720.0,,
2000,39,OH,Ohio,147,SENECA,24302.0,50204.0,907844.0,684720.0,,
2000,39,OH,Ohio,149,SHELBY,19988.0,42781.0,877590.0,666499.0,,
2000,39,OH,Ohio,149,SHELBY,19988.0,42781.0,877590.0,666499.0,,
2000,39,OH,Ohio,151,STARK,163626.0,336568.0,7027373.0,5202052.0,,
2000,39,OH,Ohio,151,STARK,163626.0,336568.0,7027373.0,5202052.0,,
2000,39,OH,Ohio,153,SUMMIT,234897.0,471558.0,11278466.0,8504127.0,,
2000,39,OH,Ohio,153,SUMMIT,234897.0,471558.0,11278466.0,8504127.0,,
2000,39,OH,Ohio,155,TRUMBULL,96523.0,194233.0,3804159.0,2811873.0,,
2000,39,OH,Ohio,155,TRUMBULL,96523.0,194233.0,3804159.0,2811873.0,,
2000,39,OH,Ohio,157,TUSCARAWAS,37895.0,79560.0,1405862.0,1045733.0,,
2000,39,OH,Ohio,157,TUSCARAWAS,37895.0,79560.0,1405862.0,1045733.0,,
2000,39,OH,Ohio,159,UNION,14028.0,30366.0,654277.0,533683.0,,
2000,39,OH,Ohio,159,UNION,14028.0,30366.0,654277.0,533683.0,,
2000,39,OH,Ohio,161,VAN WERT,12515.0,26156.0,472319.0,349067.0,,
2000,39,OH,Ohio,161,VAN WERT,12515.0,26156.0,472319.0,349067.0,,
2000,39,OH,Ohio,163,VINTON,3886.0,8540.0,120733.0,93184.0,,
2000,39,OH,Ohio,163,VINTON,3886.0,8540.0,120733.0,93184.0,,
2000,39,OH,Ohio,165,WARREN,61466.0,138309.0,3723415.0,2912813.0,,
2000,39,OH,Ohio,165,WARREN,61466.0,138309.0,3723415.0,2912813.0,,
2000,39,OH,Ohio,167,WASHINGTON,24179.0,50885.0,928119.0,675713.0,,
2000,39,OH,Ohio,167,WASHINGTON,24179.0,50885.0,928119.0,675713.0,,
2000,39,OH,Ohio,169,WAYNE,46618.0,101376.0,1934338.0,1390552.0,,
2000,39,OH,Ohio,169,WAYNE,46618.0,101376.0,1934338.0,1390552.0,,
2000,39,OH,Ohio,171,WILLIAMS,16959.0,35165.0,673305.0,524032.0,,
2000,39,OH,Ohio,171,WILLIAMS,16959.0,35165.0,673305.0,524032.0,,
2000,39,OH,Ohio,173,WOOD,48232.0,100487.0,2419666.0,1814898.0,,
2000,39,OH,Ohio,173,WOOD,48232.0,100487.0,2419666.0,1814898.0,,
2000,39,OH,Ohio,175,WYANDOT,8884.0,18117.0,325787.0,244522.0,,
2000,39,OH,Ohio,175,WYANDOT,8884.0,18117.0,325787.0,244522.0,,
2000,40,OK,Oklahoma,001,ADAIR,7563.0,18407.0,185971.0,163172.0,,
2000,40,OK,Oklahoma,003,ALFALFA,1949.0,4384.0,59922.0,36229.0,,
2000,40,OK,Oklahoma,005,ATOKA,4281.0,10054.0,115896.0,89266.0,,
2000,40,OK,Oklahoma,007,BEAVER,1875.0,4458.0,73292.0,45798.0,,
2000,40,OK,Oklahoma,009,BECKHAM,6743.0,15433.0,225970.0,159011.0,,
2000,40,OK,Oklahoma,011,BLAINE,4235.0,9624.0,141107.0,90808.0,,
2000,40,OK,Oklahoma,013,BRYAN,11853.0,26381.0,375456.0,279828.0,,
2000,40,OK,Oklahoma,015,CADDO,11095.0,25896.0,321926.0,236762.0,,
2000,40,OK,Oklahoma,017,CANADIAN,32787.0,76945.0,1544168.0,1228533.0,,
2000,40,OK,Oklahoma,019,CARTER,16481.0,37373.0,599465.0,423025.0,,
2000,40,OK,Oklahoma,021,CHEROKEE,13294.0,30448.0,381476.0,296917.0,,
2000,40,OK,Oklahoma,023,CHOCTAW,4937.0,11314.0,120960.0,100143.0,,
2000,40,OK,Oklahoma,025,CIMARRON,1142.0,2675.0,30069.0,20580.0,,
2000,40,OK,Oklahoma,027,CLEVELAND,80319.0,175548.0,3638662.0,2811921.0,,
2000,40,OK,Oklahoma,029,COAL,1780.0,4172.0,43679.0,34554.0,,
2000,40,OK,Oklahoma,031,COMANCHE,40272.0,91948.0,1353594.0,1026794.0,,
2000,40,OK,Oklahoma,033,COTTON,2189.0,5083.0,70042.0,50032.0,,
2000,40,OK,Oklahoma,035,CRAIG,5909.0,13029.0,189352.0,141985.0,,
2000,40,OK,Oklahoma,037,CREEK,26124.0,60934.0,978343.0,777742.0,,
2000,40,OK,Oklahoma,039,CUSTER,8942.0,20174.0,313896.0,214764.0,,
2000,40,OK,Oklahoma,041,DELAWARE,11791.0,26503.0,367100.0,248473.0,,
2000,40,OK,Oklahoma,043,DEWEY,1866.0,4262.0,56703.0,35227.0,,
2000,40,OK,Oklahoma,045,ELLIS,1454.0,3202.0,46477.0,28662.0,,
2000,40,OK,Oklahoma,047,GARFIELD,22673.0,49346.0,836907.0,575668.0,,
2000,40,OK,Oklahoma,049,GARVIN,10784.0,24536.0,340058.0,251634.0,,
2000,40,OK,Oklahoma,051,GRADY,16673.0,38845.0,611289.0,481322.0,,
2000,40,OK,Oklahoma,053,GRANT,1851.0,4279.0,55369.0,38983.0,,
2000,40,OK,Oklahoma,055,GREER,1857.0,4154.0,47278.0,33157.0,,
2000,40,OK,Oklahoma,057,HARMON,1036.0,2474.0,29988.0,19500.0,,
2000,40,OK,Oklahoma,059,HARPER,1566.0,3465.0,57527.0,32416.0,,
2000,40,OK,Oklahoma,061,HASKELL,4022.0,9480.0,106697.0,81389.0,,
2000,40,OK,Oklahoma,063,HUGHES,4447.0,9848.0,113077.0,87417.0,,
2000,40,OK,Oklahoma,065,JACKSON,10335.0,24514.0,363642.0,273530.0,,
2000,40,OK,Oklahoma,067,JEFFERSON,2269.0,5169.0,63231.0,44445.0,,
2000,40,OK,Oklahoma,069,JOHNSTON,3527.0,8074.0,95862.0,79339.0,,
2000,40,OK,Oklahoma,071,KAY,18332.0,41434.0,707698.0,490253.0,,
2000,40,OK,Oklahoma,073,KINGFISHER,5232.0,12188.0,197678.0,139318.0,,
2000,40,OK,Oklahoma,075,KIOWA,3658.0,8083.0,98480.0,69227.0,,
2000,40,OK,Oklahoma,077,LATIMER,4149.0,9686.0,115225.0,85764.0,,
2000,40,OK,Oklahoma,079,LE FLORE,15297.0,36059.0,447105.0,352297.0,,
2000,40,OK,Oklahoma,081,LINCOLN,13430.0,32010.0,458567.0,367058.0,,
2000,40,OK,Oklahoma,083,LOGAN,15145.0,35909.0,846575.0,624215.0,,
2000,40,OK,Oklahoma,085,LOVE,3042.0,6882.0,99308.0,75003.0,,
2000,40,OK,Oklahoma,087,MCCLAIN,8042.0,18818.0,303566.0,233899.0,,
2000,40,OK,Oklahoma,089,MCCURTAIN,11182.0,26315.0,298393.0,245633.0,,
2000,40,OK,Oklahoma,091,MCINTOSH,6725.0,14938.0,180387.0,130143.0,,
2000,40,OK,Oklahoma,093,MAJOR,2823.0,6588.0,95957.0,63851.0,,
2000,40,OK,Oklahoma,095,MARSHALL,4475.0,10016.0,136768.0,94530.0,,
2000,40,OK,Oklahoma,097,MAYES,14069.0,32632.0,495547.0,374330.0,,
2000,40,OK,Oklahoma,099,MURRAY,4020.0,8949.0,120848.0,90098.0,,
2000,40,OK,Oklahoma,101,MUSKOGEE,24638.0,56107.0,853888.0,632519.0,,
2000,40,OK,Oklahoma,103,NOBLE,4194.0,9512.0,162321.0,125400.0,,
2000,40,OK,Oklahoma,105,NOWATA,3745.0,8691.0,119139.0,93516.0,,
2000,40,OK,Oklahoma,107,OKFUSKEE,3872.0,8879.0,99333.0,76423.0,,
2000,40,OK,Oklahoma,109,OKLAHOMA,251814.0,522214.0,10645508.0,7679489.0,,
2000,40,OK,Oklahoma,111,OKMULGEE,12610.0,28736.0,384946.0,299871.0,,
2000,40,OK,Oklahoma,113,OSAGE,18574.0,43064.0,684386.0,540394.0,,
2000,40,OK,Oklahoma,115,OTTAWA,11362.0,25659.0,328130.0,250739.0,,
2000,40,OK,Oklahoma,117,PAWNEE,5849.0,13877.0,197676.0,155766.0,,
2000,40,OK,Oklahoma,119,PAYNE,22469.0,47033.0,871133.0,640362.0,,
2000,40,OK,Oklahoma,121,PITTSBURG,15136.0,33353.0,480379.0,356237.0,,
2000,40,OK,Oklahoma,123,PONTOTOC,12079.0,26673.0,407536.0,290909.0,,
2000,40,OK,Oklahoma,125,POTTAWATOMIE,22296.0,50128.0,756627.0,573362.0,,
2000,40,OK,Oklahoma,127,PUSHMATAHA,3550.0,8301.0,88637.0,66873.0,,
2000,40,OK,Oklahoma,129,ROGER MILLS,1237.0,2729.0,41391.0,23092.0,,
2000,40,OK,Oklahoma,131,ROGERS,29495.0,71775.0,1384957.0,1123928.0,,
2000,40,OK,Oklahoma,133,SEMINOLE,8287.0,18846.0,232856.0,174163.0,,
2000,40,OK,Oklahoma,135,SEQUOYAH,13120.0,31026.0,378502.0,306401.0,,
2000,40,OK,Oklahoma,137,STEPHENS,15583.0,35248.0,582481.0,381591.0,,
2000,40,OK,Oklahoma,139,TEXAS,6634.0,16226.0,248189.0,178763.0,,
2000,40,OK,Oklahoma,141,TILLMAN,2968.0,6939.0,77908.0,58686.0,,
2000,40,OK,Oklahoma,143,TULSA,211852.0,454180.0,10646181.0,7614588.0,,
2000,40,OK,Oklahoma,145,WAGONER,19510.0,46727.0,822088.0,664834.0,,
2000,40,OK,Oklahoma,147,WASHINGTON,18612.0,41459.0,919489.0,601066.0,,
2000,40,OK,Oklahoma,149,WASHITA,3866.0,8989.0,115939.0,77696.0,,
2000,40,OK,Oklahoma,151,WOODS,3127.0,6657.0,104099.0,61442.0,,
2000,40,OK,Oklahoma,153,WOODWARD,6816.0,15517.0,240905.0,175933.0,,
2000,41,OR,Oregon,001,BAKER,5994.0,13339.0,198891.0,133768.0,,
2000,41,OR,Oregon,003,BENTON,31549.0,66154.0,1716370.0,1159197.0,,
2000,41,OR,Oregon,005,CLACKAMAS,145197.0,320703.0,9138881.0,6425622.0,,
2000,41,OR,Oregon,007,CLATSOP,13214.0,27674.0,516457.0,334892.0,,
2000,41,OR,Oregon,009,COLUMBIA,17006.0,38690.0,788453.0,625265.0,,
2000,41,OR,Oregon,011,COOS,22716.0,47653.0,829206.0,519677.0,,
2000,41,OR,Oregon,013,CROOK,7092.0,15945.0,269821.0,185623.0,,
2000,41,OR,Oregon,015,CURRY,8588.0,17396.0,313924.0,154214.0,,
2000,41,OR,Oregon,017,DESCHUTES,48582.0,102929.0,2335868.0,1379373.0,,
2000,41,OR,Oregon,019,DOUGLAS,38269.0,83620.0,1412278.0,964495.0,,
2000,41,OR,Oregon,021,GILLIAM,729.0,1627.0,27855.0,17822.0,,
2000,41,OR,Oregon,023,GRANT,2795.0,6197.0,95246.0,66401.0,,
2000,41,OR,Oregon,025,HARNEY,2774.0,6272.0,82142.0,63932.0,,
2000,41,OR,Oregon,027,HOOD RIVER,7763.0,18152.0,311385.0,208042.0,,
